#"Step","Potential Energy (kJ/mole)","Temperature (K)"
25345000,-79358.66711863587,317.95497027689095
25350000,-79317.13977488587,320.16434294177674
25355000,-79230.40930613587,313.26904834261336
25360000,-79665.19836863587,318.4269737251899
25365000,-79674.50696238587,311.48292802602253
25370000,-79511.43664988587,317.5119570574953
25375000,-79171.10461863587,314.8248441482922
25380000,-79376.29602488587,314.83909806316694
25385000,-79279.56164988587,316.8682492128011
25390000,-79276.82727488587,308.34030342328174
25395000,-79841.70227488587,318.0766365429928
25400000,-79322.23352488587,322.1717681835467
25405000,-79865.68664988587,313.50197246187264
25410000,-79207.71789988587,314.2976670333472
25415000,-79126.67102488587,315.4680979117815
25420000,-79308.05774363587,313.1090664221028
25425000,-79256.34680613587,306.9026282832098
25430000,-79384.21399363587,315.13187813044806
25435000,-79467.66711863587,308.0779762288137
25440000,-79363.06946238587,309.4126600980639
25445000,-79499.85071238587,314.1880745866573
25450000,-79236.79602488587,314.06530135129964
25455000,-79184.12414988587,316.4113344805065
25460000,-79671.33508738587,314.10168176875493
25465000,-79619.96399363587,311.67099368051146
25470000,-79359.58508738587,305.2662138443438
25475000,-79666.40539988587,308.973583356439
25480000,-79353.74133738587,314.89501440631176
25485000,-79507.63977488587,314.3440431628163
25490000,-79247.49914988587,323.22446168628795
25495000,-79312.08508738587,309.4677816044889
25500000,-79699.13196238587,310.7370225545651
25505000,-79275.14758738587,316.89734896212946
25510000,-79430.19446238587,313.1359607125711
25515000,-79638.53039988587,313.5475121417665
25520000,-79582.83899363587,316.6031086872802
25525000,-79566.06946238587,311.17543225945633
25530000,-79178.67102488587,313.95261399249245
25535000,-79132.24524363587,313.5430327044267
25540000,-79713.99914988587,309.6673845173387
25545000,-79158.29602488587,310.9525598285576
25550000,-78982.95618113587,313.6146545701547
25555000,-79439.57727488587,317.03252894256343
25560000,-79439.88196238587,312.70941912134367
25565000,-79381.77649363587,309.5461756968248
25570000,-78852.37414988587,309.50293431159434
25575000,-79482.29211863587,311.6862616761653
25580000,-79860.19836863587,310.9512914006436
25585000,-78981.51086863587,319.0527475230933
25590000,-79097.73743113587,316.13949818015556
25595000,-79561.51477488587,315.07278717829956
25600000,-79627.22571238587,311.78714033856886
25605000,-79748.68274363587,312.1506492473171
25610000,-79147.29993113587,310.7586830014752
25615000,-78844.79602488587,309.7850768208542
25620000,-79441.65539988587,316.84158741817834
25625000,-79479.25305613587,308.471931010747
25630000,-79447.03821238587,315.9847699967365
25635000,-79173.27258738587,315.1697377937829
25640000,-79591.16321238587,311.1245618198237
25645000,-79429.10852488587,314.09292958310687
25650000,-79216.85071238587,317.0274186045205
25655000,-79570.28821238587,314.5644599049995
25660000,-79330.85852488587,315.6366518133277
25665000,-79344.56946238587,314.30169252313044
25670000,-79484.65539988587,316.31222682749797
25675000,-78974.69446238587,312.34191585045056
25680000,-79610.70227488587,313.6444075048076
25685000,-79326.46789988587,314.85860683140993
25690000,-79180.86633738587,310.9926033800908
25695000,-79244.75305613587,316.7855857404183
25700000,-79398.69446238587,315.140126201016
25705000,-79819.03821238587,321.26245927686796
25710000,-78848.74914988587,312.20892502972725
25715000,-79187.37414988587,313.92407819762076
25720000,-79345.65930613587,311.725101650434
25725000,-79019.70227488587,312.8733078008126
25730000,-79706.76477488587,312.08828021350524
25735000,-79494.90539988587,312.2218761742754
25740000,-79617.33899363587,320.6039269395728
25745000,-79216.61243113587,319.68856720985957
25750000,-79093.53821238587,315.1596711257488
25755000,-79577.77258738587,315.1705697848653
25760000,-79135.01477488587,321.2931567917234
25765000,-78864.53039988587,309.9165928171036
25770000,-79488.76868113587,317.65239989821544
25775000,-79157.32727488587,313.7353431819566
25780000,-79156.57336863587,313.4505784474412
25785000,-79726.63196238587,319.14483353309316
25790000,-79098.47961863587,311.6543932697631
25795000,-78978.56555613587,315.5539571492965
25800000,-79452.63586863587,317.45071997361777
25805000,-79363.44055613587,309.8736543326554
25810000,-79128.86633738587,308.96904819772504
25815000,-79121.92883738587,315.9496627184467
25820000,-79316.99524363587,310.7708257580988
25825000,-79369.80774363587,314.60835247583606
25830000,-78876.20227488587,309.88720548170744
25835000,-79547.30383738587,315.7348969898124
25840000,-79148.84680613587,314.4913265753831
25845000,-79239.87414988587,311.7290804222264
25850000,-79030.92883738587,309.73417913337613
25855000,-79289.95618113587,310.01129496169386
25860000,-79567.79602488587,313.0930263354234
25865000,-79080.52649363587,305.5974587315363
25870000,-79224.69446238587,319.4080420799739
25875000,-79487.88196238587,311.86334816913075
25880000,-79307.41711863587,314.49284439286083
25885000,-79187.65539988587,315.5376862910348
25890000,-79581.02258738587,315.18542940286625
25895000,-79193.84289988587,315.61168331441036
25900000,-79584.10071238587,317.6495762773221
25905000,-79190.81164988587,309.80794075547885
25910000,-79363.66321238587,310.46604369078665
25915000,-79371.37414988587,314.2028563479889
25920000,-79470.87805613587,307.2921196381411
25925000,-79553.21789988587,316.40268014154253
25930000,-79016.79602488587,315.838748154618
25935000,-79454.84289988587,308.4396698828517
25940000,-79369.18664988587,305.9323917556915
25945000,-79763.22571238587,316.9528772775576
25950000,-79199.48352488587,320.40839596928623
25955000,-79529.15539988587,315.8635312744673
25960000,-79515.06946238587,312.89576702659684
25965000,-78872.19446238587,313.21530910185663
25970000,-79378.77649363587,314.0893275644538
25975000,-79259.76086863587,310.7983819094953
25980000,-78956.94836863587,309.23902983744995
25985000,-79225.22180613587,316.54715467662515
25990000,-79251.83508738587,316.2453547651465
25995000,-79217.98352488587,314.480600493477
26000000,-79869.05383738587,317.0784497233712
26005000,-79248.98352488587,316.19232482785117
26010000,-79363.96399363587,316.32062056559914
26015000,-79934.32727488587,310.99616510773006
26020000,-78840.56164988587,317.4373278468344
26025000,-79599.21789988587,310.2829079889068
26030000,-80009.07727488587,309.81423376661473
26035000,-79723.30383738587,317.048307962623
26040000,-79663.20227488587,310.2711968061519
26045000,-79580.63977488587,306.8968437441469
26050000,-78996.03821238587,312.47321212933986
26055000,-79472.33508738587,309.85792477983193
26060000,-79653.44836863587,312.2366322541284
26065000,-79881.56164988587,314.76519152030176
26070000,-79453.70227488587,319.6974751957788
26075000,-79361.46399363587,313.59579423425885
26080000,-79484.69055613587,316.56912666167375
26085000,-79400.77258738587,309.431304760394
26090000,-79232.24133738587,311.0377829866986
26095000,-79752.42102488587,312.1758358231813
26100000,-79317.75696238587,312.15604943479923
26105000,-79037.29993113587,311.5726241550566
26110000,-79374.40539988587,310.68294886755285
26115000,-79238.88977488587,313.46958080297395
26120000,-79435.54602488587,311.65158792855095
26125000,-79424.03821238587,316.4898877367953
26130000,-79507.40539988587,317.8375237378577
26135000,-79070.30383738587,311.93322021634555
26140000,-79245.06946238587,311.0041932886688
26145000,-79221.88196238587,306.9769202339221
26150000,-79346.23743113587,313.6484601702601
26155000,-78907.79602488587,307.6421758609277
26160000,-79625.80383738587,311.54198483690516
26165000,-79386.70227488587,318.4348707549032
26170000,-78993.24133738587,316.20189027740844
26175000,-79534.01868113587,315.6471716859146
26180000,-79306.40930613587,308.5245263092545
26185000,-79291.21008738587,318.9234642082764
26190000,-79635.88586863587,309.6569956675554
26195000,-79316.44836863587,313.6187427140151
26200000,-79086.65539988587,307.4767324440906
26205000,-79120.32727488587,309.67663849691655
26210000,-79172.57727488587,312.86288227401536
26215000,-79501.00305613587,318.2296341278825
26220000,-79388.97571238587,312.41865874520516
26225000,-79620.40539988587,309.3242232988273
26230000,-79081.37414988587,309.13184907218755
26235000,-79294.04602488587,313.5655898170374
26240000,-79198.27649363587,313.8714026986973
26245000,-79379.87805613587,312.27109510577344
26250000,-79768.94446238587,314.6787211482232
26255000,-79340.27258738587,310.28520483088204
26260000,-79567.23352488587,306.8441033615305
26265000,-78887.71008738587,315.17966461066754
26270000,-79208.95227488587,314.29872899320935
26275000,-79576.26868113587,323.3256872751168
26280000,-79683.81164988587,309.25612321864736
26285000,-80071.60071238587,306.9168108749032
26290000,-79601.32727488587,318.7877682328676
26295000,-79088.65539988587,317.41743431500254
26300000,-79703.96008738587,311.89743255335
26305000,-78900.40930613587,308.72258920612006
26310000,-78863.99133738587,315.639395837204
26315000,-79242.54602488587,313.23373233649704
26320000,-79196.92883738587,312.99911354134656
26325000,-79077.42493113587,316.1805254957895
26330000,-79676.06946238587,311.5035847349708
26335000,-78972.30383738587,308.60689416976226
26340000,-79116.01477488587,317.12371150881904
26345000,-79048.75696238587,313.2537127588972
26350000,-79216.71789988587,311.15068970907794
26355000,-79080.59289988587,322.0326084205934
26360000,-79269.45618113587,311.2176242994632
26365000,-79477.39758738587,309.1306315235183
26370000,-79298.50696238587,319.9161314628047
26375000,-79396.57727488587,315.80765793632753
26380000,-79093.54602488587,316.1516943367786
26385000,-79040.69446238587,313.0230556409498
26390000,-79550.08899363587,320.86841876445106
26395000,-79229.24133738587,313.39827438733954
26400000,-79607.01868113587,313.9006970475695
26405000,-79501.41321238587,314.9338287858154
26410000,-79057.17493113587,314.294511900984
26415000,-79204.60071238587,318.8356346475653
26420000,-78879.12024363587,314.3826690606742
26425000,-79248.47180613587,308.45355114564234
26430000,-79587.74914988587,313.50890796516296
26435000,-79718.09289988587,312.13310612728077
26440000,-79149.88977488587,313.7086677558267
26445000,-79499.17883738587,314.52474029189773
26450000,-79280.03821238587,307.42552784936015
26455000,-79189.54211863587,311.28372743871324
26460000,-79341.81164988587,308.23219369976107
26465000,-79676.90539988587,314.0340430513653
26470000,-79398.34289988587,315.63376241496684
26475000,-79428.78430613587,311.4796995468445
26480000,-79220.06555613587,313.9941973973784
26485000,-79389.54993113587,313.29136289980676
26490000,-79863.78430613587,313.8887456063165
26495000,-79728.32727488587,309.5904501326241
26500000,-79728.24914988587,318.31135015042463
26505000,-80085.03821238587,314.62742826007354
26510000,-79660.63977488587,310.924911608217
26515000,-79873.52258738587,311.1274475353145
26520000,-79501.70618113587,309.7825302292794
26525000,-78699.74914988587,312.7384010243534
26530000,-79617.30383738587,313.90302656280033
26535000,-78840.26086863587,314.3427020556904
26540000,-79332.96789988587,315.9248847951333
26545000,-79431.76868113587,316.9714663888799
26550000,-79343.81946238587,317.31311974216675
26555000,-79531.90539988587,319.34145565054513
26560000,-79245.99524363587,309.2846054467459
26565000,-79502.45618113587,316.6869129386287
26570000,-78799.09680613587,314.20443470532035
26575000,-79556.71008738587,311.0446037467167
26580000,-79356.44446238587,313.80052941480506
26585000,-79394.31946238587,311.1010796654953
26590000,-79113.19446238587,311.2588842011927
26595000,-79688.81164988587,311.26852264792205
26600000,-79470.84680613587,311.10062307062265
26605000,-79334.94446238587,317.02449733958883
26610000,-79268.83118113587,315.5749442283617
26615000,-79385.98352488587,313.7518441244239
26620000,-78831.88586863587,313.46367984440855
26625000,-79312.22571238587,311.11400360993343
26630000,-79218.46789988587,314.50496270523723
26635000,-79837.98352488587,316.9173695236154
26640000,-78857.30774363587,312.97469970438243
26645000,-79428.67493113587,313.7385579862274
26650000,-79471.06164988587,318.5007952171502
26655000,-79192.77258738587,309.20318730154594
26660000,-79537.42102488587,312.5176785853615
26665000,-78979.91711863587,314.806941727695
26670000,-78942.38586863587,309.8188065129485
26675000,-79588.54993113587,311.3819044663155
26680000,-79814.44446238587,312.80485448313584
26685000,-79322.43664988587,317.3783084474693
26690000,-78888.51477488587,314.45183444132306
26695000,-79631.65149363587,315.58311366753173
26700000,-79305.85071238587,312.6822330322345
26705000,-79220.81164988587,314.06555990515767
26710000,-79185.23352488587,316.7563821245275
26715000,-79346.14758738587,309.0617148777277
26720000,-79245.23743113587,308.6749402284482
26725000,-79214.27649363587,314.8646566903911
26730000,-78984.37414988587,313.0004472845441
26735000,-79854.62024363587,315.5569443758421
26740000,-79524.78430613587,306.27165790783954
26745000,-79115.38977488587,315.09876993813606
26750000,-78975.29602488587,311.25347342880957
26755000,-79443.12414988587,312.1833550883408
26760000,-79093.60071238587,312.86405828612715
26765000,-79412.15539988587,312.6324530888358
26770000,-79194.26477488587,310.6773874583664
26775000,-79343.42883738587,320.2342592341275
26780000,-79255.11243113587,311.0329425170304
26785000,-79135.93664988587,310.9078680247091
26790000,-79032.41711863587,317.04837239193205
26795000,-79289.14758738587,312.23862846326483
26800000,-79479.49133738587,315.7407001941254
26805000,-79179.08508738587,308.1867109117892
26810000,-79263.56164988587,319.6859871081452
26815000,-79170.99133738587,315.6606989187861
26820000,-79129.49914988587,318.7019831385606
26825000,-79088.28039988587,306.94240596261426
26830000,-79113.34289988587,311.1697727556392
26835000,-78848.56164988587,312.0272712795598
26840000,-79199.14368113587,317.65187159908834
26845000,-79016.44836863587,317.36299619184564
26850000,-79157.85071238587,309.3265556356495
26855000,-78987.88586863587,311.75035704206056
26860000,-78965.42102488587,316.02762741215344
26865000,-79081.76086863587,316.5513730871683
